"device","type_device","lat","lng","region","service","sub_service","sum_amount","count_amount","hour","minute","dofweek","day","month"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","แฟนต้า-แดง  (1x24)","13.00","1","21","32","3","21","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","UFC- เฉาก๊วย","14.00","1","16","50","4","22","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","โค้ก-สลิม (1x24)","13.00","1","17","17","3","14","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","เบอร์ดี้เอสเปรสโซ","16.00","1","15","46","3","28","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","คาราบาวแดง","11.00","1","12","4","6","3","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","โวลต์-กาแฟอีนและซิงค์ 215 ml.","10.00","1","9","2","0","18","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","611 น้ำวิตามินซี (Six.Eleven)","11.00","1","18","37","2","27","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","611 น้ำวิตามินซี (Six.Eleven)","11.00","1","17","39","1","26","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","โค้ก-สลิม (1x24)","13.00","1","9","41","6","17","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","เนสกาแฟ - ลาเต้","16.00","1","16","41","1","26","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","เนสกาแฟ - ลาเต้","16.00","1","3","57","0","18","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","ผลิตภัณฑ์นมจืด ตรา ว้าวว","8.00","1","15","30","0","18","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","เป๊ปซี่-สลิม","14.00","1","20","3","5","23","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","น้ำดื่ม อุลตร้าแมน ขนาด ml.","10.00","1","12","39","1","26","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","โวลต์-กาแฟอีนและซิงค์ 215 ml.","10.00","1","21","54","5","30","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","โวลต์-กาแฟอีนและซิงค์ 215 ml.","10.00","1","17","1","6","24","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","เนสกาแฟ - ลาเต้","16.00","1","12","36","1","26","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","โวลต์-กาแฟอีนและซิงค์ 215 ml.","10.00","1","10","3","6","24","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","เมจิกฟาร์ม -มะพร้าว","11.00","1","13","13","5","30","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","แฟนต้า-แดง  (1x24)","13.00","1","19","56","2","20","12"
"VFE1953","VFE","13.9071830700000003 "," 100.613583599999998","ภาคกลาง","VEND","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","11.00","1","15","46","3","28","12"
"VFE1997","VFE","13.7813224699999992 "," 100.546923250000006","ภาคกลาง","VEND","เป๊ปซี่-สลิม","12.00","1","8","29","5","9","12"
"VFE1997","VFE","13.7813224699999992 "," 100.546923250000006","ภาคกลาง","VEND","เนสกาแฟ -เอสเปรสโซ","15.00","1","9","57","4","8","12"
"VFE1997","VFE","13.7813224699999992 "," 100.546923250000006","ภาคกลาง","VEND","เนสกาแฟ - ลาเต้","15.00","1","11","45","6","24","12"
"VFE1997","VFE","13.7813224699999992 "," 100.546923250000006","ภาคกลาง","VEND","น้ำแร่มองต์เฟลอ","10.00","1","13","53","5","16","12"
"VFE1997","VFE","13.7813224699999992 "," 100.546923250000006","ภาคกลาง","VEND","น้ำแร่มองต์เฟลอ","10.00","1","11","3","4","15","12"
"VFE1997","VFE","13.7813224699999992 "," 100.546923250000006","ภาคกลาง","VEND","น้ำแร่มองต์เฟลอ","10.00","1","13","28","6","10","12"
"VFE2024","VFE","13.7816940199999998 "," 100.545800439999994","ภาคกลาง","VEND","เนสกาแฟ -เอสเปรสโซ","15.00","1","15","12","3","14","12"
"VFE204","VFE","13.5985131700000004 "," 100.765915860000007","ภาคกลาง","VEND","โค้ก-สลิม (1x24)","16.00","1","15","24","5","2","12"
"VFE204","VFE","13.5985131700000004 "," 100.765915860000007","ภาคกลาง","VEND","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","13.00","1","13","55","4","15","12"
"VFE204","VFE","13.5985131700000004 "," 100.765915860000007","ภาคกลาง","VEND","น้ำดื่ม อุลตร้าแมน ขนาด ml.","12.00","1","19","48","3","21","12"
"VFE204","VFE","13.5985131700000004 "," 100.765915860000007","ภาคกลาง","VEND","เลมอนโซดา ตราสิงห์ ขนาด 330cc.","19.00","1","13","25","3","14","12"
"VFE204","VFE","13.5985131700000004 "," 100.765915860000007","ภาคกลาง","VEND","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","13.00","1","16","21","6","24","12"
"VFE2065","VFE","12.8801501799999993 "," 100.884887289999995","ภาคใต้","VEND","ซีวิท-ออเร้นจ์","16.00","1","8","2","5","30","12"
"VFE2065","VFE","12.8801501799999993 "," 100.884887289999995","ภาคใต้","VEND","ซีวิท-ออเร้นจ์","16.00","1","11","35","4","8","12"
"VFE2065","VFE","12.8801501799999993 "," 100.884887289999995","ภาคใต้","VEND","เมจิกฟาร์ม -มะพร้าว","10.00","1","8","2","5","30","12"
"VFE2065","VFE","12.8801501799999993 "," 100.884887289999995","ภาคใต้","VEND","โค้ก-สลิม (1x24)","13.00","1","6","36","4","29","12"
"VFE2065","VFE","12.8801501799999993 "," 100.884887289999995","ภาคใต้","VEND","เอสเพลย์-ครีมโซดา","11.00","1","12","44","4","15","12"
"VFE2065","VFE","12.8801501799999993 "," 100.884887289999995","ภาคใต้","VEND","เอสเพลย์-เกรปเบอร์รี่ 250 ml","11.00","1","14","38","2","13","12"
"VFE2065","VFE","12.8801501799999993 "," 100.884887289999995","ภาคใต้","VEND","เอสเพลย์-เกรปเบอร์รี่ 250 ml","11.00","1","17","19","5","23","12"
"VFE2065","VFE","12.8801501799999993 "," 100.884887289999995","ภาคใต้","VEND","ผลิตภัณฑ์นมจืด ตรา ว้าวว","5.00","1","12","1","3","21","12"
"VFE2065","VFE","12.8801501799999993 "," 100.884887289999995","ภาคใต้","VEND","โค้ก-สลิม (1x24)","13.00","1","15","24","6","10","12"
"VFE2083","VFE","13.5906941700000008 "," 100.602944199999996","ภาคกลาง","VEND","บิ๊กโคล่า-น้ำดำ","11.00","1","19","21","2","27","12"
"VFE2083","VFE","13.5906941700000008 "," 100.602944199999996","ภาคกลาง","VEND","ชเวปส์","17.00","1","19","22","2","27","12"
"VFE2089","VFE","13.0349581499999996 "," 101.085624769999995","ภาคกลาง","VEND","ชเวปส์","17.00","1","18","39","5","9","12"
"VFE2089","VFE","13.0349581499999996 "," 101.085624769999995","ภาคกลาง","VEND","ซีวิท-ออเร้นจ์","17.00","1","7","52","5","23","12"
"VFE2089","VFE","13.0349581499999996 "," 101.085624769999995","ภาคกลาง","VEND","611 เอ็มจอยml ลิ้นจี่","11.00","1","19","37","2","20","12"
"VFE2089","VFE","13.0349581499999996 "," 101.085624769999995","ภาคกลาง","VEND","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","12.00","1","17","19","3","14","12"
"VFE209","VFE","14.06667822 "," 100.629573840000006","ภาคกลาง","VEND","แฟนต้า-แดง  (1x24)","15.00","1","16","55","2","13","12"
"VFE2104","VFE","13.7142593799999997 "," 100.483387059999998","ภาคกลาง","VEND","เอสเพลย์-ครีมโซดา","11.00","1","19","31","1","26","12"
"VFE2104","VFE","13.7142593799999997 "," 100.483387059999998","ภาคกลาง","VEND","เอส เพลย์ สตรอเบอร์รี่(กระป๋อง) 250 ml","11.00","1","19","5","0","18","12"
"VFE2104","VFE","13.7142593799999997 "," 100.483387059999998","ภาคกลาง","VEND","ผลิตภัณฑ์นมจืด ตรา ว้าวว","8.00","1","20","17","1","26","12"
"VFE2104","VFE","13.7142593799999997 "," 100.483387059999998","ภาคกลาง","VEND","เอสเพลย์-เกรปเบอร์รี่ 250 ml","11.00","1","15","49","0","25","12"
"VFE2105","VFE","13.7142620700000002 "," 100.483698610000005","ภาคกลาง","VEND","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","10.00","1","19","30","1","26","12"
"VFE2105","VFE","13.7142620700000002 "," 100.483698610000005","ภาคกลาง","VEND","UFC- เฉาก๊วย","13.00","1","19","57","0","18","12"
"VFE2105","VFE","13.7142620700000002 "," 100.483698610000005","ภาคกลาง","VEND","เอ็ม-150","10.00","1","3","36","4","29","12"
"VFE2105","VFE","13.7142620700000002 "," 100.483698610000005","ภาคกลาง","VEND","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","10.00","1","18","33","2","13","12"
"VFE2106","VFE","13.7364347200000001 "," 100.341426400000003","ภาคกลาง","VEND","เนสกาแฟ - ลาเต้","15.00","1","10","25","0","25","12"
"VFE2106","VFE","13.7364347200000001 "," 100.341426400000003","ภาคกลาง","VEND","บิ๊กโคล่า-น้ำดำ","10.00","1","19","21","0","25","12"
"VFE2115","VFE","15.0188897800000003 "," 102.130732960000003","ภาคกลาง","VEND","เอ็ม-150","10.00","1","13","8","1","19","12"
"VFE2119","VFE","13.8534164299999993 "," 100.537437940000004","ภาคกลาง","VEND","โค้ก-สลิม (1x24)","13.00","1","16","35","0","18","12"
"VFE2119","VFE","13.8534164299999993 "," 100.537437940000004","ภาคกลาง","VEND","ผลิตภัณฑ์นมจืด ตรา ว้าวว","8.00","1","18","31","3","7","12"
"VFE2122","VFE","13.9706097299999996 "," 100.163548860000006","ภาคกลาง","VEND","611 น้ำวิตามินซี (Six.Eleven)","12.00","1","11","19","3","21","12"
"VFE2122","VFE","13.9706097299999996 "," 100.163548860000006","ภาคกลาง","VEND","เมจิกฟาร์ม -มะพร้าว","12.00","1","20","8","0","11","12"
"VFE2122","VFE","13.9706097299999996 "," 100.163548860000006","ภาคกลาง","VEND","บิ๊กกรีนที","12.00","1","10","13","4","22","12"
"VFE2122","VFE","13.9706097299999996 "," 100.163548860000006","ภาคกลาง","VEND","คาราบาวแดง","12.00","1","20","5","4","22","12"
"VFE2122","VFE","13.9706097299999996 "," 100.163548860000006","ภาคกลาง","VEND","เมจิกฟาร์ม -มะพร้าว","12.00","1","9","52","3","28","12"
"VFE2122","VFE","13.9706097299999996 "," 100.163548860000006","ภาคกลาง","VEND","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","12.00","1","21","10","6","24","12"
"VFE2122","VFE","13.9706097299999996 "," 100.163548860000006","ภาคกลาง","VEND","เนสกาแฟ - ลาเต้","17.00","1","11","20","3","21","12"
"VFE2124","VFE","13.9597873400000001 "," 100.500884429999999","ภาคกลาง","VEND","เอสเพลย์-ครีมโซดา","12.00","1","18","18","5","9","12"
"VFE2124","VFE","13.9597873400000001 "," 100.500884429999999","ภาคกลาง","VEND","แฟนต้า-แดง  (1x24)","14.00","1","17","55","2","27","12"
"VFE2124","VFE","13.9597873400000001 "," 100.500884429999999","ภาคกลาง","VEND","เอสเพลย์-เกรปเบอร์รี่ 250 ml","12.00","1","18","17","5","9","12"
"VFE2124","VFE","13.9597873400000001 "," 100.500884429999999","ภาคกลาง","VEND","เอส เพลย์ สตรอเบอร์รี่(กระป๋อง) 250 ml","12.00","1","9","49","3","28","12"
"VFE2126","VFE","15.0031407199999993 "," 102.117553340000001","ภาคกลาง","VEND","เอ็ม-150","13.00","1","15","22","3","21","12"
"VFE2126","VFE","15.0031407199999993 "," 102.117553340000001","ภาคกลาง","VEND","คาราบาวแดง","11.00","1","16","29","1","19","12"
"VFE2126","VFE","15.0031407199999993 "," 102.117553340000001","ภาคกลาง","VEND","เนสกาแฟ - ลาเต้","16.00","1","15","53","0","25","12"
"VFE2137","VFE","13.7358362899999999 "," 100.341421830000002","ภาคกลาง","VEND","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","10.00","1","15","58","4","29","12"
"VFE2137","VFE","13.7358362899999999 "," 100.341421830000002","ภาคกลาง","VEND","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","10.00","1","18","45","6","3","12"
"VFE2137","VFE","13.7358362899999999 "," 100.341421830000002","ภาคกลาง","VEND","ซีวิท-เลมอน","16.00","1","21","4","3","14","12"
"VFE2137","VFE","13.7358362899999999 "," 100.341421830000002","ภาคกลาง","VEND","น้ำดื่ม อุลตร้าแมน ขนาด ml.","9.00","1","22","54","5","30","12"
"VFE2138","VFE","13.1146730399999996 "," 101.026319259999994","ภาคกลาง","VEND","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","12.00","1","20","56","1","26","12"
"VFE2138","VFE","13.1146730399999996 "," 101.026319259999994","ภาคกลาง","VEND","บิ๊กโคล่า-น้ำดำ","12.00","1","20","41","5","2","12"
"VFE2138","VFE","13.1146730399999996 "," 101.026319259999994","ภาคกลาง","VEND","บิ๊กกรีนที","14.00","1","21","30","6","31","12"
"VFE2138","VFE","13.1146730399999996 "," 101.026319259999994","ภาคกลาง","VEND","เป๊ปซี่-สลิม","15.00","1","20","51","0","25","12"
"VFE2138","VFE","13.1146730399999996 "," 101.026319259999994","ภาคกลาง","VEND","คาราบาวแดง","12.00","1","3","46","5","23","12"
"VFE2139","VFE","13.9397470299999995 "," 100.541496969999997","ภาคกลาง","VEND","เอ็ม-150","12.00","1","21","2","2","20","12"
"VFE2142","VFE","14.0737394200000008 "," 100.599446049999997","ภาคกลาง","VEND","UFC- เฉาก๊วย","14.00","1","18","26","4","22","12"
